1500,000	-51,874	-47,369	-48,231	-55,969	-56,421	-53,467	-52,146	-55,677
1500,005	-51,938	-47,349	-48,228	-56,083	-56,451	-53,372	-52,258	-55,678
1500,010	-51,999	-47,351	-48,240	-56,165	-56,458	-53,261	-52,380	-55,676
1500,015	-52,040	-47,375	-48,239	-56,181	-56,444	-53,150	-52,504	-55,692
1500,020	-52,072	-47,394	-48,220	-56,152	-56,403	-53,047	-52,623	-55,715
1500,025	-52,111	-47,400	-48,192	-56,111	-56,343	-52,965	-52,736	-55,709
1500,030	-52,157	-47,407	-48,179	-56,080	-56,278	-52,905	-52,841	-55,658
1500,035	-52,182	-47,445	-48,212	-56,062	-56,209	-52,884	-52,924	-55,553
1500,040	-52,150	-47,531	-48,287	-56,065	-56,126	-52,899	-52,969	-55,412
1500,045	-52,050	-47,636	-48,371	-56,066	-56,046	-52,921	-52,985	-55,266
1500,050	-51,919	-47,706	-48,425	-56,046	-55,980	-52,936	-52,992	-55,155
1500,055	-51,815	-47,721	-48,437	-56,000	-55,926	-52,930	-52,971	-55,095
1500,060	-51,772	-47,698	-48,427	-55,934	-55,887	-52,917	-52,901	-55,090
1500,065	-51,770	-47,667	-48,430	-55,871	-55,872	-52,940	-52,777	-55,115
1500,070	-51,758	-47,663	-48,465	-55,820	-55,892	-53,024	-52,612	-55,146
1500,075	-51,711	-47,708	-48,521	-55,775	-55,943	-53,151	-52,454	-55,177
1500,080	-51,658	-47,795	-48,559	-55,728	-56,009	-53,278	-52,334	-55,207
1500,085	-51,638	-47,890	-48,547	-55,681	-56,076	-53,372	-52,249	-55,248
1500,090	-51,656	-47,961	-48,488	-55,651	-56,143	-53,422	-52,186	-55,307
1500,095	-51,690	-47,996	-48,404	-55,654	-56,211	-53,453	-52,132	-55,384
1500,100	-51,732	-48,008	-48,320	-55,689	-56,285	-53,496	-52,084	-55,486
1500,105	-51,783	-48,023	-48,262	-55,742	-56,370	-53,561	-52,041	-55,611
1500,110	-51,854	-48,061	-48,228	-55,803	-56,461	-53,629	-52,010	-55,747
1500,115	-51,937	-48,115	-48,201	-55,859	-56,541	-53,667	-51,999	-55,862
1500,120	-52,015	-48,149	-48,153	-55,912	-56,595	-53,655	-52,016	-55,926
1500,125	-52,053	-48,146	-48,082	-55,966	-56,612	-53,610	-52,059	-55,945
1500,130	-52,025	-48,122	-48,028	-56,016	-56,600	-53,558	-52,111	-55,957
1500,135	-51,942	-48,104	-47,993	-56,059	-56,569	-53,510	-52,165	-55,991
1500,140	-51,843	-48,110	-47,971	-56,086	-56,529	-53,453	-52,232	-56,029
1500,145	-51,766	-48,133	-47,968	-56,070	-56,472	-53,361	-52,327	-56,025
1500,150	-51,713	-48,170	-48,003	-56,005	-56,397	-53,231	-52,455	-55,937
1500,155	-51,658	-48,197	-48,083	-55,909	-56,312	-53,088	-52,596	-55,778
1500,160	-51,583	-48,192	-48,170	-55,827	-56,221	-52,975	-52,721	-55,593
1500,165	-51,487	-48,153	-48,237	-55,771	-56,144	-52,907	-52,811	-55,452
1500,170	-51,394	-48,102	-48,276	-55,729	-56,097	-52,887	-52,857	-55,382
1500,175	-51,320	-48,068	-48,298	-55,690	-56,072	-52,890	-52,885	-55,350
1500,180	-51,258	-48,063	-48,323	-55,657	-56,071	-52,903	-52,919	-55,288
1500,185	-51,206	-48,075	-48,366	-55,652	-56,087	-52,916	-52,960	-55,199
1500,190	-51,162	-48,084	-48,418	-55,680	-56,122	-52,937	-52,971	-55,126
1500,195	-51,151	-48,083	-48,450	-55,726	-56,186	-52,979	-52,913	-55,094
1500,200	-51,180	-48,084	-48,435	-55,768	-56,278	-53,060	-52,809	-55,089
1500,205	-51,271	-48,107	-48,373	-55,790	-56,371	-53,179	-52,695	-55,092
1500,210	-51,413	-48,137	-48,296	-55,801	-56,441	-53,313	-52,600	-55,105
1500,215	-51,557	-48,167	-48,234	-55,820	-56,493	-53,437	-52,526	-55,146
1500,220	-51,666	-48,187	-48,190	-55,858	-56,540	-53,526	-52,453	-55,244
1500,225	-51,722	-48,187	-48,148	-55,910	-56,583	-53,568	-52,369	-55,396
1500,230	-51,734	-48,162	-48,077	-55,958	-56,621	-53,579	-52,265	-55,585
1500,235	-51,716	-48,123	-47,977	-55,986	-56,660	-53,583	-52,150	-55,776
1500,240	-51,670	-48,113	-47,878	-55,990	-56,684	-53,588	-52,044	-55,939
1500,245	-51,597	-48,154	-47,818	-55,978	-56,680	-53,590	-51,974	-56,057
1500,250	-51,522	-48,237	-47,825	-55,956	-56,648	-53,579	-51,962	-56,128
1500,255	-51,477	-48,311	-47,866	-55,947	-56,604	-53,531	-52,000	-56,166
1500,260	-51,470	-48,343	-47,903	-55,969	-56,577	-53,430	-52,063	-56,185
1500,265	-51,468	-48,336	-47,911	-55,997	-56,566	-53,305	-52,136	-56,181
1500,270	-51,437	-48,320	-47,899	-55,982	-56,557	-53,192	-52,214	-56,139
1500,275	-51,365	-48,319	-47,922	-55,901	-56,541	-53,103	-52,301	-56,048
1500,280	-51,273	-48,329	-47,990	-55,775	-56,509	-53,024	-52,399	-55,908
1500,285	-51,196	-48,331	-48,080	-55,660	-56,471	-52,938	-52,503	-55,739
1500,290	-51,170	-48,323	-48,167	-55,597	-56,447	-52,865	-52,626	-55,553
1500,295	-51,209	-48,327	-48,235	-55,598	-56,443	-52,827	-52,753	-55,360
1500,300	-51,299	-48,357	-48,285	-55,637	-56,451	-52,849	-52,861	-55,172
1500,305	-51,417	-48,406	-48,331	-55,684	-56,454	-52,935	-52,924	-55,005
1500,310	-51,549	-48,445	-48,382	-55,731	-56,444	-53,065	-52,947	-54,878
1500,315	-51,681	-48,448	-48,430	-55,785	-56,428	-53,194	-52,935	-54,786
1500,320	-51,788	-48,411	-48,446	-55,862	-56,422	-53,310	-52,898	-54,727
1500,325	-51,865	-48,354	-48,411	-55,959	-56,434	-53,438	-52,848	-54,708
