1500,000	-51,846	-48,210	-48,292	-56,090	-56,328	-53,507	-52,193	-55,866
1500,005	-51,885	-48,162	-48,265	-56,088	-56,351	-53,412	-52,241	-55,955
1500,010	-51,885	-48,117	-48,252	-56,100	-56,346	-53,307	-52,320	-55,978
1500,015	-51,871	-48,080	-48,240	-56,131	-56,304	-53,212	-52,426	-55,958
1500,020	-51,871	-48,024	-48,217	-56,162	-56,223	-53,139	-52,555	-55,920
1500,025	-51,893	-47,934	-48,191	-56,178	-56,121	-53,079	-52,689	-55,874
1500,030	-51,924	-47,830	-48,183	-56,176	-56,023	-53,007	-52,808	-55,822
1500,035	-51,952	-47,765	-48,200	-56,179	-55,946	-52,917	-52,895	-55,769
1500,040	-51,961	-47,769	-48,234	-56,198	-55,877	-52,835	-52,932	-55,710
1500,045	-51,943	-47,821	-48,273	-56,226	-55,802	-52,786	-52,905	-55,624
1500,050	-51,907	-47,866	-48,306	-56,237	-55,719	-52,780	-52,832	-55,506
1500,055	-51,879	-47,853	-48,336	-56,215	-55,648	-52,810	-52,753	-55,377
1500,060	-51,851	-47,797	-48,367	-56,148	-55,603	-52,863	-52,696	-55,271
1500,065	-51,821	-47,743	-48,399	-56,050	-55,591	-52,930	-52,661	-55,208
1500,070	-51,810	-47,719	-48,434	-55,953	-55,606	-52,996	-52,622	-55,190
1500,075	-51,826	-47,731	-48,475	-55,880	-55,640	-53,058	-52,553	-55,210
1500,080	-51,844	-47,760	-48,536	-55,836	-55,693	-53,140	-52,452	-55,252
1500,085	-51,835	-47,771	-48,609	-55,820	-55,759	-53,249	-52,327	-55,309
1500,090	-51,802	-47,749	-48,659	-55,822	-55,834	-53,374	-52,197	-55,381
1500,095	-51,777	-47,711	-48,646	-55,830	-55,906	-53,482	-52,098	-55,443
1500,100	-51,788	-47,692	-48,573	-55,829	-55,980	-53,548	-52,039	-55,484
1500,105	-51,821	-47,709	-48,473	-55,823	-56,064	-53,584	-52,003	-55,523
1500,110	-51,855	-47,750	-48,400	-55,817	-56,169	-53,599	-51,955	-55,578
1500,115	-51,886	-47,801	-48,378	-55,829	-56,278	-53,586	-51,913	-55,667
1500,120	-51,924	-47,850	-48,369	-55,863	-56,373	-53,547	-51,913	-55,768
1500,125	-51,969	-47,886	-48,322	-55,906	-56,441	-53,489	-51,982	-55,857
1500,130	-52,009	-47,908	-48,218	-55,940	-56,474	-53,430	-52,103	-55,919
1500,135	-52,024	-47,921	-48,101	-55,949	-56,470	-53,379	-52,220	-55,950
1500,140	-52,003	-47,934	-48,034	-55,937	-56,436	-53,334	-52,293	-55,955
1500,145	-51,960	-47,957	-48,037	-55,916	-56,395	-53,296	-52,333	-55,941
1500,150	-51,893	-47,991	-48,088	-55,898	-56,369	-53,249	-52,375	-55,921
1500,155	-51,806	-48,036	-48,139	-55,888	-56,363	-53,180	-52,454	-55,881
1500,160	-51,724	-48,087	-48,170	-55,875	-56,362	-53,090	-52,567	-55,798
1500,165	-51,654	-48,155	-48,185	-55,856	-56,346	-52,995	-52,691	-55,673
1500,170	-51,569	-48,211	-48,201	-55,827	-56,319	-52,921	-52,807	-55,553
1500,175	-51,469	-48,232	-48,250	-55,776	-56,295	-52,894	-52,897	-55,470
1500,180	-51,380	-48,230	-48,334	-55,710	-56,275	-52,914	-52,950	-55,392
1500,185	-51,325	-48,229	-48,418	-55,656	-56,268	-52,959	-52,968	-55,275
1500,190	-51,304	-48,241	-48,484	-55,626	-56,271	-53,005	-52,952	-55,129
1500,195	-51,312	-48,272	-48,505	-55,612	-56,292	-53,046	-52,901	-55,011
1500,200	-51,352	-48,299	-48,493	-55,601	-56,323	-53,084	-52,818	-54,979
1500,205	-51,422	-48,297	-48,463	-55,587	-56,367	-53,150	-52,713	-55,038
1500,210	-51,501	-48,268	-48,431	-55,573	-56,432	-53,264	-52,606	-55,151
1500,215	-51,564	-48,237	-48,384	-55,575	-56,509	-53,408	-52,507	-55,275
1500,220	-51,608	-48,220	-48,319	-55,607	-56,570	-53,537	-52,414	-55,385
1500,225	-51,648	-48,222	-48,242	-55,669	-56,608	-53,619	-52,316	-55,501
1500,230	-51,698	-48,248	-48,179	-55,751	-56,633	-53,656	-52,217	-55,628
1500,235	-51,746	-48,306	-48,137	-55,834	-56,663	-53,692	-52,134	-55,758
1500,240	-51,765	-48,398	-48,108	-55,903	-56,698	-53,747	-52,088	-55,877
1500,245	-51,733	-48,509	-48,067	-55,953	-56,733	-53,774	-52,093	-55,980
1500,250	-51,652	-48,598	-47,994	-55,973	-56,748	-53,727	-52,143	-56,066
1500,255	-51,551	-48,611	-47,906	-55,965	-56,733	-53,599	-52,211	-56,110
1500,260	-51,454	-48,521	-47,847	-55,929	-56,693	-53,444	-52,291	-56,097
1500,265	-51,365	-48,356	-47,849	-55,868	-56,638	-53,304	-52,365	-56,031
1500,270	-51,277	-48,185	-47,905	-55,795	-56,583	-53,184	-52,440	-55,915
1500,275	-51,214	-48,077	-47,983	-55,723	-56,542	-53,072	-52,518	-55,765
1500,280	-51,196	-48,035	-48,048	-55,658	-56,523	-52,963	-52,586	-55,595
1500,285	-51,214	-48,036	-48,086	-55,604	-56,523	-52,871	-52,631	-55,421
1500,290	-51,260	-48,047	-48,108	-55,567	-56,524	-52,818	-52,663	-55,264
1500,295	-51,329	-48,036	-48,144	-55,554	-56,513	-52,813	-52,701	-55,134
1500,300	-51,418	-47,992	-48,190	-55,565	-56,491	-52,850	-52,756	-55,037
1500,305	-51,518	-47,925	-48,243	-55,602	-56,474	-52,913	-52,820	-54,967
1500,310	-51,619	-47,864	-48,318	-55,651	-56,475	-52,993	-52,876	-54,919
1500,315	-51,721	-47,842	-48,404	-55,702	-56,488	-53,101	-52,903	-54,888
1500,320	-51,798	-47,850	-48,444	-55,751	-56,502	-53,246	-52,890	-54,871
1500,325	-51,844	-47,882	-48,408	-55,807	-56,512	-53,415	-52,851	-54,884
1500,330	-51,868	-47,919	-48,331	-55,879	-56,516	-53,597	-52,804	-54,955
1500,335	-51,887	-47,944	-48,248	-55,964	-56,508	-53,774	-52,758	-55,102
1500,340	-51,908	-47,948	-48,182	-56,045	-56,498	-53,925	-52,702	-55,312
1500,345	-51,932	-47,956	-48,129	-56,098	-56,508	-54,029	-52,617	-55,529
1500,350	-51,948	-47,978	-48,055	-56,114	-56,541	-54,074	-52,519	-55,707
1500,355	-51,930	-48,004	-47,968	-56,095	-56,592	-54,090	-52,448	-55,829
1500,360	-51,861	-48,027	-47,880	-56,062	-56,641	-54,089	-52,414	-55,913
1500,365	-51,748	-48,056	-47,809	-56,028	-56,672	-54,054	-52,397	-55,977
1500,370	-51,622	-48,097	-47,772	-56,006	-56,670	-53,981	-52,341	-56,026
1500,375	-51,515	-48,152	-47,776	-55,988	-56,646	-53,887	-52,218	-56,050
1500,380	-51,440	-48,216	-47,829	-55,966	-56,615	-53,804	-52,069	-56,029
1500,385	-51,395	-48,272	-47,919	-55,928	-56,581	-53,744	-51,943	-55,953
1500,390	-51,388	-48,302	-48,009	-55,873	-56,542	-53,670	-51,876	-55,825
1500,395	-51,429	-48,293	-48,070	-55,810	-56,501	-53,565	-51,860	-55,667
1500,400	-51,505	-48,259	-48,100	-55,751	-56,457	-53,433	-51,876	-55,501
1500,405	-51,585	-48,225	-48,110	-55,719	-56,404	-53,311	-51,917	-55,346
1500,410	-51,636	-48,226	-48,118	-55,730	-56,342	-53,236	-51,980	-55,208
1500,415	-51,681	-48,257	-48,146	-55,781	-56,267	-53,220	-52,059	-55,091
1500,420	-51,763	-48,284	-48,206	-55,851	-56,185	-53,246	-52,146	-54,992
1500,425	-51,890	-48,264	-48,271	-55,897	-56,113	-53,291	-52,231	-54,915
1500,430	-52,015	-48,182	-48,297	-55,912	-56,056	-53,345	-52,315	-54,878
1500,435	-52,088	-48,067	-48,278	-55,916	-56,001	-53,416	-52,403	-54,888
1500,440	-52,079	-47,984	-48,230	-55,938	-55,941	-53,518	-52,499	-54,946
1500,445	-52,009	-47,986	-48,186	-55,985	-55,881	-53,645	-52,607	-55,042
1500,450	-51,926	-48,071	-48,163	-56,041	-55,827	-53,773	-52,723	-55,164
1500,455	-51,865	-48,162	-48,163	-56,097	-55,794	-53,889	-52,827	-55,304
1500,460	-51,821	-48,179	-48,153	-56,141	-55,789	-54,001	-52,892	-55,460
1500,465	-51,766	-48,115	-48,118	-56,173	-55,831	-54,109	-52,901	-55,627
1500,470	-51,690	-48,023	-48,065	-56,184	-55,897	-54,195	-52,860	-55,789
1500,475	-51,596	-47,958	-48,020	-56,170	-55,966	-54,244	-52,789	-55,920
1500,480	-51,503	-47,945	-48,019	-56,110	-56,017	-54,240	-52,708	-55,996
1500,485	-51,438	-47,956	-48,069	-56,012	-56,060	-54,191	-52,630	-56,008
1500,490	-51,426	-47,942	-48,130	-55,913	-56,104	-54,129	-52,546	-55,976
1500,495	-51,467	-47,886	-48,162	-55,850	-56,153	-54,075	-52,445	-55,918
1500,500	-51,523	-47,810	-48,155	-55,842	-56,201	-54,036	-52,327	-55,835
1500,505	-51,566	-47,747	-48,128	-55,875	-56,233	-54,001	-52,217	-55,721
1500,510	-51,605	-47,712	-48,108	-55,909	-56,235	-53,954	-52,121	-55,593
1500,515	-51,664	-47,686	-48,111	-55,923	-56,193	-53,875	-52,022	-55,491
1500,520	-51,739	-47,645	-48,132	-55,920	-56,116	-53,769	-51,938	-55,420
1500,525	-51,889	-47,631	-48,167	-55,993	-55,757	-53,500	-52,016	-55,166
1500,530	-51,843	-47,534	-48,166	-56,039	-55,751	-53,464	-52,130	-55,195
1500,535	-51,792	-47,374	-48,153	-56,086	-55,744	-53,460	-52,260	-55,253
1500,540	-51,754	-47,234	-48,145	-56,106	-55,738	-53,516	-52,394	-55,347
1500,545	-51,729	-47,171	-48,152	-56,077	-55,742	-53,638	-52,510	-55,471
1500,550	-51,714	-47,177	-48,168	-56,026	-55,776	-53,793	-52,616	-55,606
1500,555	-51,699	-47,210	-48,184	-55,995	-55,849	-53,925	-52,714	-55,737
1500,560	-51,669	-47,247	-48,193	-56,015	-55,960	-54,013	-52,786	-55,833
1500,565	-51,630	-47,287	-48,188	-56,073	-56,088	-54,061	-52,821	-55,900
1500,570	-51,605	-47,328	-48,179	-56,122	-56,202	-54,100	-52,826	-55,951
1500,575	-51,617	-47,372	-48,173	-56,119	-56,286	-54,158	-52,802	-55,989
1500,580	-51,645	-47,414	-48,168	-56,055	-56,336	-54,225	-52,759	-56,007
1500,585	-51,675	-47,469	-48,167	-55,961	-56,351	-54,262	-52,702	-56,014
1500,590	-51,716	-47,541	-48,167	-55,880	-56,337	-54,244	-52,627	-56,010
1500,595	-51,776	-47,632	-48,187	-55,847	-56,312	-54,172	-52,533	-55,981
1500,600	-51,841	-47,727	-48,225	-55,853	-56,298	-54,062	-52,431	-55,913
1500,605	-51,900	-47,807	-48,257	-55,863	-56,306	-53,942	-52,334	-55,809
1500,610	-51,936	-47,859	-48,252	-55,845	-56,300	-53,835	-52,260	-55,686
1500,615	-51,948	-47,892	-48,225	-55,806	-56,248	-53,752	-52,219	-55,563
1500,620	-51,946	-47,917	-48,200	-55,783	-56,138	-53,680	-52,202	-55,466
1500,625	-51,940	-47,941	-48,179	-55,801	-56,010	-53,610	-52,198	-55,398
1500,630	-51,934	-47,961	-48,162	-55,857	-55,899	-53,523	-52,193	-55,352
1500,635	-51,929	-47,981	-48,159	-55,909	-55,817	-53,419	-52,191	-55,313
1500,640	-51,926	-48,012	-48,160	-55,931	-55,765	-53,326	-52,206	-55,283
1500,645	-51,936	-48,058	-48,155	-55,925	-55,740	-53,289	-52,249	-55,285
1500,650	-51,941	-48,115	-48,138	-55,913	-55,735	-53,305	-52,309	-55,329
1500,655	-51,912	-48,174	-48,113	-55,901	-55,752	-53,348	-52,376	-55,403
1500,660	-51,844	-48,217	-48,084	-55,889	-55,795	-53,396	-52,430	-55,485
1500,665	-51,764	-48,237	-48,070	-55,873	-55,861	-53,452	-52,462	-55,561
1500,670	-51,726	-48,250	-48,077	-55,848	-55,934	-53,526	-52,487	-55,635
1500,675	-51,752	-48,261	-48,092	-55,811	-56,002	-53,619	-52,541	-55,718
1500,680	-51,801	-48,267	-48,102	-55,760	-56,065	-53,721	-52,636	-55,805
1500,685	-51,839	-48,261	-48,112	-55,706	-56,139	-53,814	-52,752	-55,883
1500,690	-51,843	-48,243	-48,142	-55,660	-56,232	-53,877	-52,855	-55,948
1500,695	-51,808	-48,232	-48,189	-55,630	-56,328	-53,909	-52,922	-55,998
